Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-03-19,23,Raanjhan,Sachet-Parampara,Hindi Film,9,11-25,False,1,10,10,11,22.0,1.0,1.5634719199411433,1.3333333333333333,False,2026-03-20,27.0,26-50,26-50,0,0
2026-03-19,24,Deewaana Deewaana,A.R. Rahman,Hindi Film,9,11-25,False,1,10,10,9,24.0,0.0,0.8748897637790901,0.0,False,2026-03-20,25.0,11-25,11-25,0,0
2026-03-19,25,Darkhaast,Mithoon,Hindi Film,9,11-25,False,1,10,10,9,25.0,0.0,3.2317865716108862,-2.0,False,2026-03-20,29.0,26-50,26-50,0,0
2026-03-19,26,Tere Liye,Atif Aslam,Hindi Film,9,26-50,False,1,10,10,9,26.0,0.0,3.370166864022911,1.6666666666666667,False,2026-03-20,26.0,26-50,26-50,0,0
2026-03-19,27,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,9,26-50,False,1,10,10,59,32.0,-5.0,3.247030932489435,0.6666666666666666,False,2026-03-20,32.0,26-50,26-50,0,0
2026-03-19,28,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,9,26-50,False,1,10,10,9,30.0,-2.0,1.4487116456005886,0.3333333333333333,False,2026-03-20,31.0,26-50,26-50,0,0
2026-03-19,29,Tere Bina,A.R. Rahman,Hindi Film,9,26-50,False,1,10,10,59,27.0,2.0,1.4989708403591158,1.0,False,2026-03-20,35.0,26-50,26-50,0,0
2026-03-19,30,Aaya Sher,Anirudh Ravichander,South Indian Film,9,26-50,False,1,10,10,9,29.0,1.0,0.4969039949999533,0.6666666666666666,False,2026-03-20,33.0,26-50,26-50,0,0
2026-03-19,31,Haseen,Talwiinder,Punjabi-Haryanvi Pop,9,26-50,False,1,10,10,9,33.0,-2.0,1.3966450099973928,0.6666666666666666,False,2026-03-20,37.0,26-50,26-50,0,0
2026-03-19,32,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,9,26-50,False,1,10,10,9,34.0,-2.0,1.0540925533894598,0.0,False,2026-03-20,46.0,26-50,26-50,0,0
2026-03-19,33,Naal Nachna,Shashwat Sachdev,Hindi Film,9,26-50,False,1,10,10,339,35.0,-2.0,3.8873012632302,-0.3333333333333333,False,2026-03-20,30.0,26-50,26-50,0,0
2026-03-19,34,Tum Ho Toh,Vishal Mishra,Hindi Film,9,26-50,False,1,10,10,9,31.0,3.0,1.7708197167232473,1.3333333333333333,False,2026-03-20,41.0,26-50,26-50,0,0
2026-03-19,35,Barbaad,The Rish,Hindi Indie,9,26-50,False,1,10,10,9,36.0,-1.0,2.1314806770278754,0.0,False,2026-03-20,44.0,26-50,26-50,0,0
2026-03-19,36,KALYANI,ARJN,Hindi Indie,9,26-50,False,1,10,10,9,39.0,-3.0,3.3333333333333335,-2.3333333333333335,False,2026-03-20,39.0,26-50,26-50,0,0
2026-03-19,37,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,9,26-50,False,1,10,10,273,38.0,-1.0,2.454524670486058,-0.6666666666666666,False,2026-03-20,34.0,26-50,26-50,0,0
2026-03-19,38,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,9,26-50,False,1,2,2,1,28.0,10.0,0.0,10.0,False,2026-03-20,36.0,26-50,26-50,0,0
2026-03-19,39,Ye Tune Kya Kiya,Pritam,Hindi Film,9,26-50,False,1,10,10,11,37.0,2.0,2.6666666666666665,2.0,False,2026-03-20,42.0,26-50,26-50,0,0
2026-03-19,40,Ehsaas,Faheem Abdullah,Hindi Indie,9,26-50,False,1,10,10,9,42.0,-2.0,2.9814239699997196,1.3333333333333333,False,2026-03-20,49.0,26-50,26-50,0,0
2026-03-19,41,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,9,26-50,False,1,10,10,160,43.0,-2.0,2.3306863292670035,-1.0,False,2026-03-20,38.0,26-50,26-50,0,0
2026-03-19,42,Mutta Kalakki,G. V. Prakash,South Indian Film,9,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-20,45.0,26-50,26-50,0,0
2026-03-19,43,Humdard,Arijit Singh,Hindi Film,9,26-50,False,1,10,10,9,45.0,-2.0,4.371625682868,0.6666666666666666,False,2026-03-20,,,Exit,0,1
2026-03-19,44,Jhol - Acoustic,Maanu,Hindi Indie,9,26-50,False,2,3,9,8,46.0,-2.0,0.5,-1.5,False,2026-03-20,,,Exit,0,1
2026-03-19,45,Oorum Blood,Sai Abhyankkar,South Indian Film,9,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-20,,,Exit,0,1
2026-03-19,46,Teri Deewani,Kailash Kher,Hindi Film,9,26-50,False,1,10,10,9,40.0,6.0,4.280302285390716,2.0,False,2026-03-20,,,Exit,0,1
2026-03-19,47,Dhun,Mithoon,Hindi Film,9,26-50,False,2,3,9,58,48.0,-1.0,0.5,-0.5,False,2026-03-20,,,Exit,0,1
2026-03-19,48,Zaalima,Arijit Singh,Hindi Film,9,26-50,False,1,10,10,114,50.0,-2.0,5.946261404559845,3.6666666666666665,False,2026-03-20,,,Exit,0,1
2026-03-19,49,Mann Mera - Original Version,Gajendra Verma,Hindi Indie,9,26-50,True,3,1,6,55,,,0.0,1.5,True,2026-03-20,,,Exit,0,1
2026-03-19,50,Kithe Reh Gaya,Neeti Mohan,Hindi Indie,9,26-50,False,1,10,10,9,49.0,1.0,2.6712922844825124,1.3333333333333333,False,2026-03-20,,,Exit,0,1
2026-03-20,1,Bairan,Banjaare,Hindi Indie,10,Top10,False,1,11,11,10,1.0,0.0,0.0,0.0,False,2026-03-21,1.0,Top10,Top10,1,0
2026-03-20,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,10,Top10,False,1,11,11,11,2.0,0.0,0.0,0.0,False,2026-03-21,2.0,Top10,Top10,1,0
2026-03-20,3,Gehra Hua,Shashwat Sachdev,Hindi Film,10,Top10,False,1,11,11,103,3.0,0.0,0.0,0.0,False,2026-03-21,3.0,Top10,Top10,1,0
2026-03-20,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,10,Top10,False,1,3,3,53,7.0,-3.0,5.5,-8.5,False,2026-03-21,4.0,Top10,Top10,1,0
2026-03-20,5,Khat,Navjot Ahuja,Hindi Indie,10,Top10,False,1,11,11,10,5.0,0.0,0.7483314773547882,0.0,False,2026-03-21,5.0,Top10,Top10,1,0
2026-03-20,6,Dooron Dooron,Paresh Pahuja,Hindi Indie,10,Top10,False,1,11,11,10,4.0,2.0,0.7483314773547883,0.6666666666666666,False,2026-03-21,6.0,Top10,Top10,1,0
2026-03-20,7,Sitaare,Arijit Singh,Hindi Film,10,Top10,False,1,11,11,64,6.0,1.0,0.9165151389911681,-0.3333333333333333,False,2026-03-21,8.0,Top10,Top10,1,0
2026-03-20,8,Sahiba,Aditya Rikhari,Hindi Indie,10,Top10,False,1,11,11,10,8.0,0.0,1.0770329614269007,0.6666666666666666,False,2026-03-21,7.0,Top10,Top10,1,0
2026-03-20,9,Body to Body,BTS,International Pop/K-Pop,10,Top10,True,1,1,1,2,,,0.0,0.0,True,2026-03-21,41.0,26-50,26-50,0,0
2026-03-20,10,SWIM,BTS,International Pop/K-Pop,10,Top10,True,1,1,1,10,,,0.0,0.0,True,2026-03-21,22.0,11-25,11-25,0,0
2026-03-20,11,Samjhawan,Jawad Ahmad,Hindi Film,10,11-25,False,1,11,11,10,9.0,2.0,0.66332495807108,1.3333333333333333,False,2026-03-21,9.0,Top10,Top10,1,0
2026-03-20,12,Finding Her,Kushagra,Hindi Indie,10,11-25,False,1,11,11,10,10.0,2.0,1.0999999999999999,1.0,False,2026-03-21,10.0,Top10,Top10,1,0
2026-03-20,13,Apna Bana Le,Sachin-Jigar,Hindi Film,10,11-25,False,1,11,11,10,11.0,2.0,1.4832396974191326,1.0,False,2026-03-21,11.0,11-25,11-25,0,0
2026-03-20,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,10,11-25,False,1,11,11,10,12.0,2.0,0.8,1.0,False,2026-03-21,14.0,11-25,11-25,0,0
2026-03-20,15,Shararat,Shashwat Sachdev,Hindi Film,10,11-25,False,1,11,11,457,16.0,-1.0,1.4866068747318506,1.0,False,2026-03-21,12.0,11-25,11-25,0,0
2026-03-20,16,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,10,11-25,False,1,11,11,11,18.0,-2.0,1.4966629547095767,-2.3333333333333335,False,2026-03-21,13.0,11-25,11-25,0,0
2026-03-20,17,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,10,11-25,False,1,11,11,60,17.0,0.0,1.9000000000000001,0.6666666666666666,False,2026-03-21,16.0,11-25,11-25,0,0
2026-03-20,18,Pavazha Malli,Sai Abhyankkar,South Indian Film,10,11-25,False,1,11,11,16,14.0,4.0,3.0675723300355937,-1.3333333333333333,False,2026-03-21,15.0,11-25,11-25,0,0
2026-03-20,19,Bairi,Virat,Punjabi-Haryanvi Pop,10,11-25,False,1,11,11,10,13.0,6.0,2.2825424421026654,1.6666666666666667,False,2026-03-21,18.0,11-25,11-25,0,0
2026-03-20,20,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,10,11-25,False,1,11,11,10,19.0,1.0,1.857417562100671,1.3333333333333333,False,2026-03-21,17.0,11-25,11-25,0,0
2026-03-20,21,Ishqa Ve,Zeeshan Ali,Hindi Indie,10,11-25,False,1,11,11,10,22.0,-1.0,1.661324772583615,0.6666666666666666,False,2026-03-21,21.0,11-25,11-25,0,0
2026-03-20,22,Ishq,Faheem Abdullah,Hindi Indie,10,11-25,False,1,11,11,59,15.0,7.0,2.6758176320519307,3.0,False,2026-03-21,19.0,11-25,11-25,0,0
2026-03-20,23,Mann Mera,Gajendra Verma,Hindi Indie,10,11-25,False,1,11,11,10,20.0,3.0,2.3769728648009427,2.0,False,2026-03-21,23.0,11-25,11-25,0,0
2026-03-20,24,Saiyaara,Tanishk Bagchi,Hindi Film,10,11-25,False,1,11,11,10,21.0,3.0,1.7349351572897473,2.0,False,2026-03-21,20.0,11-25,11-25,0,0
2026-03-20,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,10,11-25,False,1,11,11,10,24.0,1.0,0.8717797887081347,0.3333333333333333,False,2026-03-21,25.0,11-25,11-25,0,0
2026-03-20,26,Tere Liye,Atif Aslam,Hindi Film,10,26-50,False,1,11,11,10,26.0,0.0,3.1999999999999997,2.0,False,2026-03-21,26.0,26-50,26-50,0,0
2026-03-20,27,Raanjhan,Sachet-Parampara,Hindi Film,10,26-50,False,1,11,11,12,23.0,4.0,1.7888543819998317,2.0,False,2026-03-21,24.0,11-25,11-25,0,0
2026-03-20,28,Hooligan,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,7,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,29,Darkhaast,Mithoon,Hindi Film,10,26-50,False,1,11,11,10,25.0,4.0,3.3301651610693423,-0.6666666666666666,False,2026-03-21,39.0,26-50,26-50,0,0
2026-03-20,30,Naal Nachna,Shashwat Sachdev,Hindi Film,10,26-50,False,1,11,11,340,33.0,-3.0,3.7536648758246924,-1.6666666666666667,False,2026-03-21,29.0,26-50,26-50,0,0
2026-03-20,31,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,10,26-50,False,1,11,11,10,28.0,3.0,1.624807680927192,1.3333333333333333,False,2026-03-21,31.0,26-50,26-50,0,0
2026-03-20,32,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,10,26-50,False,1,11,11,60,27.0,5.0,3.411744421846396,2.3333333333333335,False,2026-03-21,34.0,26-50,26-50,0,0
2026-03-20,33,Aaya Sher,Anirudh Ravichander,South Indian Film,10,26-50,False,1,11,11,10,30.0,3.0,0.8717797887081348,1.3333333333333333,False,2026-03-21,36.0,26-50,26-50,0,0
2026-03-20,34,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,10,26-50,False,1,11,11,274,37.0,-3.0,2.4515301344262523,-2.3333333333333335,False,2026-03-21,27.0,26-50,26-50,0,0
2026-03-20,35,Tere Bina,A.R. Rahman,Hindi Film,10,26-50,False,1,11,11,60,29.0,6.0,2.1656407827707715,3.0,False,2026-03-21,32.0,26-50,26-50,0,0
2026-03-20,36,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,10,26-50,False,1,3,3,2,38.0,-2.0,6.0,4.0,False,2026-03-21,42.0,26-50,26-50,0,0
2026-03-20,37,Haseen,Talwiinder,Punjabi-Haryanvi Pop,10,26-50,False,1,11,11,10,31.0,6.0,2.181742422927143,2.3333333333333335,False,2026-03-21,35.0,26-50,26-50,0,0
2026-03-20,38,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,10,26-50,False,1,11,11,161,41.0,-3.0,2.4,-2.3333333333333335,False,2026-03-21,30.0,26-50,26-50,0,0
2026-03-20,39,KALYANI,ARJN,Hindi Indie,10,26-50,False,1,11,11,10,36.0,3.0,3.3481338085566414,-1.6666666666666667,False,2026-03-21,40.0,26-50,26-50,0,0
2026-03-20,40,FYA,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,6,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,41,Tum Ho Toh,Vishal Mishra,Hindi Film,10,26-50,False,1,11,11,10,34.0,7.0,2.5865034312755126,4.333333333333333,False,2026-03-21,38.0,26-50,26-50,0,0
2026-03-20,42,Ye Tune Kya Kiya,Pritam,Hindi Film,10,26-50,False,1,11,11,12,39.0,3.0,2.6248809496813377,3.0,False,2026-03-21,45.0,26-50,26-50,0,0
2026-03-20,43,Aliens,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,1,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,44,Barbaad,The Rish,Hindi Indie,10,26-50,False,1,11,11,10,35.0,9.0,3.3466401061363023,2.6666666666666665,False,2026-03-21,43.0,26-50,26-50,0,0
2026-03-20,45,Mutta Kalakki,G. V. Prakash,South Indian Film,10,26-50,False,1,2,2,1,42.0,3.0,0.0,3.0,False,2026-03-21,33.0,26-50,26-50,0,0
2026-03-20,46,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,10,26-50,False,1,11,11,10,32.0,14.0,4.31740662898458,4.666666666666667,False,2026-03-21,44.0,26-50,26-50,0,0
2026-03-20,47,2.0,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,48,NORMAL,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,9,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-20,49,Ehsaas,Faheem Abdullah,Hindi Indie,10,26-50,False,1,11,11,10,40.0,9.0,3.8418745424597094,3.6666666666666665,False,2026-03-21,49.0,26-50,26-50,0,0
2026-03-20,50,Merry Go Round,BTS,International Pop/K-Pop,10,26-50,True,1,1,1,8,,,0.0,0.0,True,2026-03-21,,,Exit,0,1
2026-03-21,1,Bairan,Banjaare,Hindi Indie,11,Top10,False,1,12,12,11,1.0,0.0,0.0,0.0,False,2026-03-22,1.0,Top10,Top10,1,0
2026-03-21,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,11,Top10,False,1,12,12,12,2.0,0.0,0.0,0.0,False,2026-03-22,,,Exit,0,1
2026-03-21,3,Gehra Hua,Shashwat Sachdev,Hindi Film,11,Top10,False,1,12,12,104,3.0,0.0,0.0,0.0,False,2026-03-22,3.0,Top10,Top10,1,0
2026-03-21,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,11,Top10,False,1,4,4,54,4.0,0.0,6.018490028422596,-5.666666666666667,False,2026-03-22,4.0,Top10,Top10,1,0
2026-03-21,5,Khat,Navjot Ahuja,Hindi Indie,11,Top10,False,1,12,12,11,5.0,0.0,0.7158188976374373,0.0,False,2026-03-22,5.0,Top10,Top10,1,0
2026-03-21,6,Dooron Dooron,Paresh Pahuja,Hindi Indie,11,Top10,False,1,12,12,11,6.0,0.0,0.7158188976374373,0.6666666666666666,False,2026-03-22,6.0,Top10,Top10,1,0
2026-03-21,7,Sahiba,Aditya Rikhari,Hindi Indie,11,Top10,False,1,12,12,11,8.0,-1.0,1.083306844346635,0.3333333333333333,False,2026-03-22,7.0,Top10,Top10,1,0
2026-03-21,8,Sitaare,Arijit Singh,Hindi Film,11,Top10,False,1,12,12,65,7.0,1.0,0.9620913858416694,0.3333333333333333,False,2026-03-22,8.0,Top10,Top10,1,0
2026-03-21,9,Samjhawan,Jawad Ahmad,Hindi Film,11,Top10,False,1,12,12,11,11.0,-2.0,0.9791208740244554,0.3333333333333333,False,2026-03-22,11.0,11-25,11-25,0,0
2026-03-21,10,Finding Her,Kushagra,Hindi Indie,11,Top10,False,1,12,12,11,12.0,-2.0,1.2398346997259868,0.3333333333333333,False,2026-03-22,9.0,Top10,Top10,1,0
2026-03-21,11,Apna Bana Le,Sachin-Jigar,Hindi Film,11,11-25,False,1,12,12,11,13.0,-2.0,1.526623238522424,0.3333333333333333,False,2026-03-22,10.0,Top10,Top10,1,0
2026-03-21,12,Shararat,Shashwat Sachdev,Hindi Film,11,11-25,False,1,12,12,458,15.0,-3.0,1.7056057308448835,-1.0,False,2026-03-22,13.0,11-25,11-25,0,0
2026-03-21,13,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,11,11-25,False,1,12,12,12,16.0,-3.0,1.6109131951517592,-2.3333333333333335,False,2026-03-22,15.0,11-25,11-25,0,0
2026-03-21,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,11,11-25,False,1,12,12,11,14.0,0.0,0.7820295697311479,1.0,False,2026-03-22,14.0,11-25,11-25,0,0
2026-03-21,15,Pavazha Malli,Sai Abhyankkar,South Indian Film,11,11-25,False,1,12,12,17,18.0,-3.0,2.965364805509107,-0.6666666666666666,False,2026-03-22,17.0,11-25,11-25,0,0
2026-03-21,16,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,61,17.0,-1.0,1.8497263590341642,1.3333333333333333,False,2026-03-22,16.0,11-25,11-25,0,0
2026-03-21,17,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,11,20.0,-3.0,2.0368505911280073,1.0,False,2026-03-22,21.0,11-25,11-25,0,0
2026-03-21,18,Bairi,Virat,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,11,19.0,-1.0,2.2081741457256583,1.6666666666666667,False,2026-03-22,19.0,11-25,11-25,0,0
2026-03-21,19,Ishq,Faheem Abdullah,Hindi Indie,11,11-25,False,1,12,12,60,22.0,-3.0,2.8225772175018227,1.0,False,2026-03-22,22.0,11-25,11-25,0,0
2026-03-21,20,Saiyaara,Tanishk Bagchi,Hindi Film,11,11-25,False,1,12,12,11,24.0,-4.0,2.0650575802910085,0.3333333333333333,False,2026-03-22,20.0,11-25,11-25,0,0
2026-03-21,21,Ishqa Ve,Zeeshan Ali,Hindi Indie,11,11-25,False,1,12,12,11,21.0,0.0,1.5850541612875175,-0.6666666666666666,False,2026-03-22,25.0,11-25,11-25,0,0
2026-03-21,22,SWIM,BTS,International Pop/K-Pop,11,11-25,False,1,2,2,11,10.0,12.0,0.0,12.0,False,2026-03-22,26.0,26-50,26-50,0,0
2026-03-21,23,Mann Mera,Gajendra Verma,Hindi Indie,11,11-25,False,1,12,12,11,23.0,0.0,2.270908363053963,1.6666666666666667,False,2026-03-22,24.0,11-25,11-25,0,0
2026-03-21,24,Raanjhan,Sachet-Parampara,Hindi Film,11,11-25,False,1,12,12,13,27.0,-3.0,2.05703790890632,0.6666666666666666,False,2026-03-22,23.0,11-25,11-25,0,0
2026-03-21,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,11,11-25,False,1,12,12,11,25.0,0.0,0.8331955809010618,0.3333333333333333,False,2026-03-22,28.0,26-50,26-50,0,0
2026-03-21,26,Tere Liye,Atif Aslam,Hindi Film,11,26-50,False,1,12,12,11,26.0,0.0,3.053246477044848,0.0,False,2026-03-22,27.0,26-50,26-50,0,0
2026-03-21,27,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,11,26-50,False,1,12,12,275,34.0,-7.0,2.956991994052835,-3.6666666666666665,False,2026-03-22,33.0,26-50,26-50,0,0
2026-03-21,28,Jaiye Sajana,Shashwat Sachdev,Hindi Film,11,26-50,True,1,1,1,225,,,0.0,0.0,True,2026-03-22,12.0,11-25,11-25,0,0
2026-03-21,29,Naal Nachna,Shashwat Sachdev,Hindi Film,11,26-50,False,1,12,12,341,30.0,-1.0,3.5790944881871862,-2.0,False,2026-03-22,32.0,26-50,26-50,0,0
2026-03-21,30,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,11,26-50,False,1,12,12,162,38.0,-8.0,3.203820033946563,-4.333333333333333,False,2026-03-22,30.0,26-50,26-50,0,0
2026-03-21,31,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,11,26-50,False,1,12,12,11,31.0,0.0,1.5534552264213692,0.3333333333333333,False,2026-03-22,35.0,26-50,26-50,0,0
2026-03-21,32,Tere Bina,A.R. Rahman,Hindi Film,11,26-50,False,1,12,12,61,35.0,-3.0,2.3775812419312765,1.6666666666666667,False,2026-03-22,37.0,26-50,26-50,0,0
2026-03-21,33,Mutta Kalakki,G. V. Prakash,South Indian Film,11,26-50,False,1,3,3,2,45.0,-12.0,7.5,-4.5,False,2026-03-22,39.0,26-50,26-50,0,0
2026-03-21,34,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,11,26-50,False,1,12,12,61,32.0,2.0,3.2777738867854445,0.6666666666666666,False,2026-03-22,34.0,26-50,26-50,0,0
2026-03-21,35,Haseen,Talwiinder,Punjabi-Haryanvi Pop,11,26-50,False,1,12,12,11,37.0,-2.0,2.2305171175245997,0.6666666666666666,False,2026-03-22,36.0,26-50,26-50,0,0
2026-03-21,36,Aaya Sher,Anirudh Ravichander,South Indian Film,11,26-50,False,1,12,12,11,33.0,3.0,1.044465935734187,2.3333333333333335,False,2026-03-22,31.0,26-50,26-50,0,0
2026-03-21,37,Jaan Se Guzarte Hain,Shashwat Sachdev,Hindi Film,11,26-50,True,1,1,1,186,,,0.0,0.0,True,2026-03-22,18.0,11-25,11-25,0,0
2026-03-21,38,Tum Ho Toh,Vishal Mishra,Hindi Film,11,26-50,False,1,12,12,11,41.0,-3.0,2.73332661424962,2.3333333333333335,False,2026-03-22,29.0,26-50,26-50,0,0
2026-03-21,39,Darkhaast,Mithoon,Hindi Film,11,26-50,False,1,12,12,11,29.0,10.0,4.264014327112209,4.666666666666667,False,2026-03-22,38.0,26-50,26-50,0,0
2026-03-21,40,KALYANI,ARJN,Hindi Indie,11,26-50,False,1,12,12,11,39.0,1.0,3.214121732666125,0.3333333333333333,False,2026-03-22,42.0,26-50,26-50,0,0
2026-03-21,41,Body to Body,BTS,International Pop/K-Pop,11,26-50,False,1,2,2,3,9.0,32.0,0.0,32.0,False,2026-03-22,44.0,26-50,26-50,0,0
2026-03-21,42,Jogi,thiarajxtt,Punjabi-Haryanvi Pop,11,26-50,False,1,4,4,3,36.0,6.0,4.988876515698588,4.666666666666667,False,2026-03-22,49.0,26-50,26-50,0,0
2026-03-21,43,Barbaad,The Rish,Hindi Indie,11,26-50,False,1,12,12,11,44.0,-1.0,3.242282636386729,2.3333333333333335,False,2026-03-22,41.0,26-50,26-50,0,0
2026-03-21,44,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,11,26-50,False,1,12,12,11,46.0,-2.0,4.230936828443672,3.3333333333333335,False,2026-03-22,43.0,26-50,26-50,0,0
2026-03-21,45,Ye Tune Kya Kiya,Pritam,Hindi Film,11,26-50,False,1,12,12,13,42.0,3.0,2.5745095015465997,2.6666666666666665,False,2026-03-22,40.0,26-50,26-50,0,0
2026-03-21,46,Oorum Blood,Sai Abhyankkar,South Indian Film,11,26-50,True,2,1,2,1,,,0.0,0.0,True,2026-03-22,,,Exit,0,1
2026-03-21,47,Mast Magan,Arijit Singh,Hindi Film,11,26-50,True,2,1,10,23,,,0.0,1.5,True,2026-03-22,,,Exit,0,1
2026-03-21,48,Zaalima,Arijit Singh,Hindi Film,11,26-50,True,2,1,11,115,,,0.0,4.5,True,2026-03-22,,,Exit,0,1
2026-03-21,49,Ehsaas,Faheem Abdullah,Hindi Indie,11,26-50,False,1,12,12,11,49.0,0.0,3.6792920626996475,2.3333333333333335,False,2026-03-22,48.0,26-50,26-50,0,0
2026-03-21,50,Teri Deewani,Kailash Kher,Hindi Film,11,26-50,True,2,1,11,10,,,0.0,3.0,True,2026-03-22,46.0,26-50,26-50,0,0
2026-03-22,1,Bairan,Banjaare,Hindi Indie,12,Top10,False,1,13,13,12,1.0,0.0,0.0,0.0,False,2026-03-23,1.0,Top10,Top10,1,0
2026-03-22,2,Sheesha,Mitta Ror,Punjabi-Haryanvi Pop,12,Top10,True,1,1,1,0,,,0.0,0.0,True,2026-03-23,,,Exit,0,1
2026-03-22,3,Gehra Hua,Shashwat Sachdev,Hindi Film,12,Top10,False,1,13,13,105,3.0,0.0,0.0,0.0,False,2026-03-23,4.0,Top10,Top10,1,0
2026-03-22,4,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,Hindi Film,12,Top10,False,1,5,5,55,4.0,0.0,5.7608593109014565,-1.0,False,2026-03-23,3.0,Top10,Top10,1,0
2026-03-22,5,Khat,Navjot Ahuja,Hindi Indie,12,Top10,False,1,13,13,12,5.0,0.0,0.6871842709362768,0.0,False,2026-03-23,6.0,Top10,Top10,1,0
2026-03-22,6,Dooron Dooron,Paresh Pahuja,Hindi Indie,12,Top10,False,1,13,13,12,6.0,0.0,0.6871842709362768,0.6666666666666666,False,2026-03-23,7.0,Top10,Top10,1,0
2026-03-22,7,Sahiba,Aditya Rikhari,Hindi Indie,12,Top10,False,1,13,13,12,7.0,0.0,1.0374916331657278,-0.3333333333333333,False,2026-03-23,8.0,Top10,Top10,1,0
2026-03-22,8,Sitaare,Arijit Singh,Hindi Film,12,Top10,False,1,13,13,66,8.0,0.0,0.924211375534118,0.6666666666666666,False,2026-03-23,9.0,Top10,Top10,1,0
2026-03-22,9,Finding Her,Kushagra,Hindi Indie,12,Top10,False,1,13,13,12,10.0,-1.0,1.224744871391589,-0.3333333333333333,False,2026-03-23,11.0,11-25,11-25,0,0
2026-03-22,10,Apna Bana Le,Sachin-Jigar,Hindi Film,12,Top10,False,1,13,13,12,11.0,-1.0,1.479019945774904,-0.3333333333333333,False,2026-03-23,13.0,11-25,11-25,0,0
2026-03-22,11,Samjhawan,Jawad Ahmad,Hindi Film,12,11-25,False,1,13,13,12,9.0,2.0,1.0408329997330663,0.6666666666666666,False,2026-03-23,12.0,11-25,11-25,0,0
2026-03-22,12,Jaiye Sajana,Shashwat Sachdev,Hindi Film,12,11-25,False,1,2,2,226,28.0,-16.0,0.0,-16.0,False,2026-03-23,5.0,Top10,Top10,1,0
2026-03-22,13,Shararat,Shashwat Sachdev,Hindi Film,12,11-25,False,1,13,13,459,12.0,1.0,1.6562172428626492,-1.0,False,2026-03-23,15.0,11-25,11-25,0,0
2026-03-22,14,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,12,11-25,False,1,13,13,12,14.0,0.0,0.7637626158259734,0.6666666666666666,False,2026-03-23,16.0,11-25,11-25,0,0
